 Teff =  2700.00  logg =  3.34  mixLengthPara =  0.00  Abschluss =  8  beta =  2.20  pconv[bar] =  0.00
         191
 
             z             p             T          n<H>            CH            CO           CH2           H2O           C2H            C2            C3            C4            C5          C2H2           HCO          H2CO           CH3           CH4           CO2          C2H4         C2H4O           C2O          C3O2            OH           HO2           HCN            CN           C2N          C2N2            NH           HNO           NH2            NO           NO2           N2O            H+            H-            C-          CHNO          CHO+           CN+           CN-           CNN           NCN           C2-          C4N2     HNO2(cis)      HNO2(tr)          HNO3           OH+           OH-          N2H2           NH3          H3O+          N2H4           NO+          NO2-           NO3          N2O3          N2O4          N2O5            O-           O2-            O3          CO2-           SI2           SI3           SIC          SI2C          SIC2           SIH          SIH4           SIN          SI2N           SIO          SIO2           AL+           ALH          HALO          ALOH         ALOH+         ALOH-         ALO2H           ALN           ALO          ALO+          ALO2         ALO2-          AL2O         AL2O+         AL2O2        AL202+           CAL           MGH          MGOH         MGOH+       MG(OH)2           MG+           MGN           MGO           ALS           CKN          NACN           COS
  7.094222E+00  3.419602E+00  7.334200E+02  5.682770E+13  3.048308E-24  1.525645E+10  4.681996E-15  9.976235E+09  3.078451E-18  6.103791E-38  3.904878E-38  3.407228E-53  1.211709E-56  9.022085E-07  2.222668E-06  7.347603E-02  3.171949E-04  2.214011E+05  3.868384E+07  3.208822E-06  2.290305E-21  1.305121E-20  2.053812E-18  1.064665E-04  9.432521E-25  2.175792E+00  1.930225E-15  3.303787E-26  6.047222E-18  3.938057E-15  4.888623E-17  1.629654E-07  1.401809E-10  1.320455E-28  2.040184E-19  3.155172E-69  2.263486E-14  1.754190E-41  2.701999E-04  3.929702E-43  1.250377E-89  2.634273E-11  1.499951E-34  9.303594E-24  1.720195E-32  5.065606E-38  1.524989E-26  2.155420E-26  3.742051E-45  2.016734E-73  1.487299E-14  6.796276E-18  3.807263E+03  3.218997E-33  5.446633E-21  5.199142E-53  3.736632E-23  3.371602E-54  6.555073E-62  1.869484E-80  1.000000E-99  1.646313E-26  7.724288E-37  4.263190E-50  8.461483E-11  6.317843E-26  2.955917E-34  2.401627E-32  5.752178E-25  3.679867E-27  1.551087E-11  8.567350E-06  5.939636E-14  1.160007E-20  3.187961E+06  2.881639E-02  3.852325E-22  3.100721E-02  2.338339E-08  3.698078E+07  5.904819E-22  1.736796E-10  1.114217E+06  2.134869E-17  2.711289E-04  7.898989E-49  1.106514E-08  1.717297E-09  6.080774E+07  1.667644E-24  3.391798E+03  3.068937E-43  1.423849E-28  7.573715E+03  6.727000E+05  1.883088E-27  1.726521E+07  2.810976E-21  2.432116E-07  3.169917E-05  4.209847E-02  5.251088E-02  2.030368E+00  1.487402E+04
  1.419191E+01  3.419604E+00  7.334200E+02  5.682773E+13  3.054081E-24  1.525653E+10  4.690863E-15  9.957466E+09  3.090113E-18  6.126916E-38  3.927085E-38  3.433087E-53  1.223214E-56  9.056261E-07  2.222682E-06  7.347652E-02  3.177956E-04  2.218203E+05  3.861120E+07  3.220980E-06  2.294655E-21  1.307598E-20  2.057718E-18  1.062662E-04  9.397058E-25  2.179910E+00  1.933879E-15  3.316302E-26  6.070126E-18  3.938066E-15  4.879429E-17  1.629657E-07  1.399172E-10  1.315490E-28  2.036346E-19  3.154144E-69  2.264240E-14  1.758094E-41  2.702015E-04  3.928434E-43  1.252334E-89  2.640132E-11  1.502792E-34  9.321208E-24  1.727283E-32  5.104047E-38  1.519255E-26  2.147316E-26  3.720965E-45  2.012281E-73  1.484993E-14  6.796294E-18  3.807272E+03  3.211886E-33  5.446653E-21  5.187654E-53  3.723813E-23  3.352603E-54  6.518138E-62  1.855451E-80  1.000000E-99  1.643761E-26  7.697794E-37  4.239167E-50  8.448397E-11  6.341506E-26  2.972537E-34  2.410674E-32  5.784640E-25  3.700714E-27  1.553991E-11  8.583396E-06  5.950752E-14  1.164351E-20  3.187910E+06  2.876168E-02  3.849223E-22  3.099248E-02  2.332828E-08  3.689359E+07  5.888957E-22  1.733276E-10  1.109496E+06  2.133855E-17  2.704896E-04  7.877777E-49  1.101827E-08  1.710588E-09  6.063542E+07  1.662370E-24  3.375818E+03  3.053474E-43  1.425865E-28  7.540709E+03  6.685071E+05  1.870734E-27  1.712530E+07  2.797802E-21  2.421516E-07  3.150159E-05  4.190757E-02  5.264472E-02  2.034371E+00  1.481370E+04
  2.838729E+01  3.419608E+00  7.334201E+02  5.682780E+13  3.065317E-24  1.525669E+10  4.708121E-15  9.921138E+09  3.112873E-18  6.172051E-38  3.970547E-38  3.483838E-53  1.245857E-56  9.122963E-07  2.222710E-06  7.347747E-02  3.189647E-04  2.226363E+05  3.847061E+07  3.244708E-06  2.303122E-21  1.312418E-20  2.065322E-18  1.058785E-04  9.328610E-25  2.187925E+00  1.940990E-15  3.340728E-26  6.114827E-18  3.938083E-15  4.861635E-17  1.629665E-07  1.394067E-10  1.305907E-28  2.028918E-19  3.152150E-69  2.265704E-14  1.765696E-41  2.702048E-04  3.925976E-43  1.256142E-89  2.651540E-11  1.508320E-34  9.355489E-24  1.741124E-32  5.179489E-38  1.508189E-26  2.131675E-26  3.680380E-45  2.003668E-73  1.480527E-14  6.796330E-18  3.807288E+03  3.198130E-33  5.446693E-21  5.165432E-53  3.699057E-23  3.316036E-54  6.447048E-62  1.828516E-80  1.000000E-99  1.638818E-26  7.646631E-37  4.192929E-50  8.423053E-11  6.387681E-26  3.005058E-34  2.428330E-32  5.848164E-25  3.741510E-27  1.559641E-11  8.614622E-06  5.972385E-14  1.172829E-20  3.187811E+06  2.865578E-02  3.843060E-22  3.096269E-02  2.322077E-08  3.672351E+07  5.858064E-22  1.726396E-10  1.100349E+06  2.131805E-17  2.692428E-04  7.836465E-49  1.092744E-08  1.697575E-09  6.029763E+07  1.652054E-24  3.344755E+03  3.023449E-43  1.429729E-28  7.476381E+03  6.603840E+05  1.846823E-27  1.685545E+07  2.772159E-21  2.400859E-07  3.111881E-05  4.153522E-02  5.290542E-02  2.042164E+00  1.469637E+04
  3.634505E+01  3.419610E+00  7.334201E+02  5.682783E+13  3.071447E-24  1.525677E+10  4.717537E-15  9.901431E+09  3.125326E-18  6.196745E-38  3.994393E-38  3.511761E-53  1.258350E-56  9.159455E-07  2.222726E-06  7.347798E-02  3.196025E-04  2.230815E+05  3.839435E+07  3.257690E-06  2.307741E-21  1.315048E-20  2.069470E-18  1.056683E-04  9.291583E-25  2.192297E+00  1.944870E-15  3.354091E-26  6.139284E-18  3.938093E-15  4.851982E-17  1.629669E-07  1.391298E-10  1.300723E-28  2.024889E-19  3.151068E-69  2.266500E-14  1.769845E-41  2.702066E-04  3.924641E-43  1.258218E-89  2.657767E-11  1.511336E-34  9.374192E-24  1.748699E-32  5.220998E-38  1.502203E-26  2.123214E-26  3.658487E-45  1.998998E-73  1.478103E-14  6.796350E-18  3.807298E+03  3.190673E-33  5.446715E-21  5.153385E-53  3.685659E-23  3.296311E-54  6.408700E-62  1.814028E-80  1.000000E-99  1.636135E-26  7.618940E-37  4.167987E-50  8.409297E-11  6.412940E-26  3.022896E-34  2.437989E-32  5.883013E-25  3.763892E-27  1.562723E-11  8.631655E-06  5.984185E-14  1.177466E-20  3.187756E+06  2.859833E-02  3.839627E-22  3.094582E-02  2.316198E-08  3.663050E+07  5.841199E-22  1.722626E-10  1.095381E+06  2.130644E-17  2.685609E-04  7.813911E-49  1.087810E-08  1.690500E-09  6.011200E+07  1.646396E-24  3.327829E+03  3.007107E-43  1.431805E-28  7.441239E+03  6.559731E+05  1.833851E-27  1.670958E+07  2.758168E-21  2.389574E-07  3.091096E-05  4.133162E-02  5.304776E-02  2.046416E+00  1.463240E+04
  5.226058E+01  3.419615E+00  7.334201E+02  5.682790E+13  3.083374E-24  1.525693E+10  4.735855E-15  9.863316E+09  3.149623E-18  6.244928E-38  4.041058E-38  3.566567E-53  1.282943E-56  9.230660E-07  2.222755E-06  7.347898E-02  3.208434E-04  2.239476E+05  3.824683E+07  3.283021E-06  2.316728E-21  1.320165E-20  2.077540E-18  1.052616E-04  9.220179E-25  2.200804E+00  1.952418E-15  3.380166E-26  6.187004E-18  3.938113E-15  4.833312E-17  1.629677E-07  1.385942E-10  1.290726E-28  2.017096E-19  3.148970E-69  2.268045E-14  1.777922E-41  2.702101E-04  3.922054E-43  1.262257E-89  2.669886E-11  1.517204E-34  9.410580E-24  1.763488E-32  5.302468E-38  1.490659E-26  2.106898E-26  3.616392E-45  1.989972E-73  1.473412E-14  6.796390E-18  3.807316E+03  3.176258E-33  5.446758E-21  5.130099E-53  3.659805E-23  3.258382E-54  6.334965E-62  1.786251E-80  1.000000E-99  1.630943E-26  7.565509E-37  4.120029E-50  8.382673E-11  6.462216E-26  3.057799E-34  2.456834E-32  5.951198E-25  3.807689E-27  1.568719E-11  8.664788E-06  6.007139E-14  1.186512E-20  3.187648E+06  2.848720E-02  3.832805E-22  3.091171E-02  2.304732E-08  3.644911E+07  5.808361E-22  1.715259E-10  1.085757E+06  2.128296E-17  2.672311E-04  7.769999E-49  1.078253E-08  1.676783E-09  5.974812E+07  1.635329E-24  3.294942E+03  2.975390E-43  1.435774E-28  7.372776E+03  6.474335E+05  1.808759E-27  1.642853E+07  2.730948E-21  2.367589E-07  3.050857E-05  4.093456E-02  5.332494E-02  2.054689E+00  1.450800E+04
  8.409164E+01  3.419624E+00  7.334202E+02  5.682805E+13  3.106036E-24  1.525724E+10  4.770661E-15  9.791702E+09  3.196049E-18  6.336994E-38  4.130722E-38  3.672464E-53  1.330730E-56  9.366711E-07  2.222812E-06  7.348089E-02  3.232012E-04  2.255933E+05  3.796967E+07  3.331419E-06  2.333804E-21  1.329887E-20  2.092874E-18  1.044974E-04  9.086768E-25  2.216967E+00  1.966760E-15  3.429989E-26  6.278183E-18  3.938151E-15  4.798236E-17  1.629693E-07  1.375880E-10  1.272048E-28  2.002454E-19  3.145020E-69  2.270964E-14  1.793280E-41  2.702166E-04  3.917180E-43  1.269928E-89  2.692931E-11  1.528355E-34  9.479720E-24  1.791770E-32  5.459885E-38  1.469089E-26  2.076411E-26  3.538176E-45  1.973035E-73  1.464587E-14  6.796468E-18  3.807350E+03  3.149207E-33  5.446842E-21  5.086402E-53  3.611447E-23  3.187910E-54  6.197962E-62  1.734927E-80  1.000000E-99  1.621176E-26  7.465569E-37  4.030920E-50  8.332589E-11  6.556332E-26  3.124831E-34  2.492835E-32  6.082174E-25  3.891828E-27  1.580108E-11  8.727723E-06  6.050740E-14  1.203791E-20  3.187439E+06  2.827837E-02  3.819316E-22  3.084219E-02  2.282840E-08  3.610278E+07  5.745868E-22  1.701138E-10  1.067625E+06  2.123512E-17  2.646922E-04  7.686430E-49  1.060248E-08  1.650890E-09  5.904677E+07  1.614082E-24  3.232604E+03  2.915401E-43  1.443063E-28  7.242368E+03  6.313598E+05  1.761615E-27  1.590425E+07  2.679230E-21  2.325712E-07  2.975115E-05  4.017665E-02  5.385244E-02  2.070409E+00  1.427180E+04
  1.477538E+02  3.419642E+00  7.334203E+02  5.682833E+13  3.147462E-24  1.525780E+10  4.834285E-15  9.663471E+09  3.281783E-18  6.507021E-38  4.298021E-38  3.872096E-53  1.421748E-56  9.617954E-07  2.222916E-06  7.348437E-02  3.275110E-04  2.286011E+05  3.747335E+07  3.420797E-06  2.365018E-21  1.347659E-20  2.120903E-18  1.031293E-04  8.850320E-25  2.246510E+00  1.992976E-15  3.521997E-26  6.446563E-18  3.938227E-15  4.735435E-17  1.629724E-07  1.357864E-10  1.238945E-28  1.976238E-19  3.137916E-69  2.276244E-14  1.821395E-41  2.702287E-04  3.908409E-43  1.283935E-89  2.735114E-11  1.548738E-34  9.606106E-24  1.844083E-32  5.756634E-38  1.430861E-26  2.022380E-26  3.400960E-45  1.942778E-73  1.448751E-14  6.796619E-18  3.807416E+03  3.100878E-33  5.447003E-21  5.008338E-53  3.525568E-23  3.064281E-54  5.957618E-62  1.645801E-80  1.000000E-99  1.603649E-26  7.288090E-37  3.874597E-50  8.242701E-11  6.730016E-26  3.249795E-34  2.559297E-32  6.326408E-25  4.048772E-27  1.600913E-11  8.842692E-06  6.130390E-14  1.235677E-20  3.187042E+06  2.790429E-02  3.792828E-22  3.069878E-02  2.242446E-08  3.546371E+07  5.631243E-22  1.674893E-10  1.034981E+06  2.113644E-17  2.600073E-04  7.533157E-49  1.027833E-08  1.604107E-09  5.773088E+07  1.574501E-24  3.119139E+03  2.806651E-43  1.455487E-28  7.002997E+03  6.024894E+05  1.677216E-27  1.497809E+07  2.584734E-21  2.248846E-07  2.839075E-05  3.877928E-02  5.481941E-02  2.099147E+00  1.384036E+04
  2.629011E+02  3.419674E+00  7.334206E+02  5.682885E+13  3.212692E-24  1.525868E+10  4.934462E-15  9.468299E+09  3.419058E-18  6.779278E-38  4.570460E-38  4.202734E-53  1.575068E-56  1.002022E-06  2.223081E-06  7.348987E-02  3.342963E-04  2.333365E+05  3.671787E+07  3.563898E-06  2.414165E-21  1.375641E-20  2.165033E-18  1.010470E-04  8.496439E-25  2.293021E+00  2.034253E-15  3.669321E-26  6.716160E-18  3.938360E-15  4.639860E-17  1.629778E-07  1.330446E-10  1.189401E-28  1.936342E-19  3.127036E-69  2.284413E-14  1.865766E-41  2.702478E-04  3.894961E-43  1.305959E-89  2.801677E-11  1.580835E-34  9.805106E-24  1.928061E-32  6.248104E-38  1.373648E-26  1.941514E-26  3.199004E-45  1.896909E-73  1.424556E-14  6.796881E-18  3.807526E+03  3.027599E-33  5.447277E-21  4.889983E-53  3.396603E-23  2.882324E-54  5.603885E-62  1.516803E-80  1.000000E-99  1.576874E-26  7.021578E-37  3.644520E-50  8.105354E-11  7.007748E-26  3.452978E-34  2.665648E-32  6.723712E-25  4.304210E-27  1.633633E-11  9.023501E-06  6.255660E-14  1.286663E-20  3.186371E+06  2.733454E-02  3.746127E-22  3.042828E-02  2.177759E-08  3.444030E+07  5.449488E-22  1.632364E-10  9.847942E+05  2.095031E-17  2.525052E-04  7.290132E-49  9.779985E-09  1.531758E-09  5.556923E+07  1.510214E-24  2.941656E+03  2.637664E-43  1.472522E-28  6.623908E+03  5.583529E+05  1.548880E-27  1.360025E+07  2.436187E-21  2.127115E-07  2.631101E-05  3.654743E-02  5.634875E-02  2.144404E+00  1.316063E+04
  4.931957E+02  3.419739E+00  7.334210E+02  5.682989E+13  3.318919E-24  1.526008E+10  5.097583E-15  9.166995E+09  3.648556E-18  7.234496E-38  5.038208E-38  4.785731E-53  1.852716E-56  1.069268E-06  2.223358E-06  7.349892E-02  3.453438E-04  2.410455E+05  3.555141E+07  3.803122E-06  2.494192E-21  1.421204E-20  2.236884E-18  9.783291E-05  7.964347E-25  2.368743E+00  2.101464E-15  3.915627E-26  7.166862E-18  3.938620E-15  4.492345E-17  1.629878E-07  1.288126E-10  1.114909E-28  1.874764E-19  3.110127E-69  2.297324E-14  1.938259E-41  2.702794E-04  3.874016E-43  1.341766E-89  2.910393E-11  1.633108E-34  1.012916E-23  2.069003E-32  7.114626E-38  1.287621E-26  1.819923E-26  2.903204E-45  1.826560E-73  1.386968E-14  6.797378E-18  3.807722E+03  2.915176E-33  5.447781E-21  4.708433E-53  3.201633E-23  2.615823E-54  5.085803E-62  1.332750E-80  1.000000E-99  1.535284E-26  6.618691E-37  3.307541E-50  7.891933E-11  7.470935E-26  3.800817E-34  2.843242E-32  7.404499E-25  4.742332E-27  1.686800E-11  9.317269E-06  6.459204E-14  1.371691E-20  3.185141E+06  2.645375E-02  3.656023E-22  2.986168E-02  2.069134E-08  3.272169E+07  5.149019E-22  1.559616E-10  9.058450E+05  2.056046E-17  2.399075E-04  6.888411E-49  8.996073E-09  1.416853E-09  5.181027E+07  1.400302E-24  2.655306E+03  2.367840E-43  1.492811E-28  6.002584E+03  4.898576E+05  1.351390E-27  1.155177E+07  2.195468E-21  1.927604E-07  2.308354E-05  3.283303E-02  5.885493E-02  2.218110E+00  1.204871E+04
  9.537849E+02  3.419868E+00  7.334220E+02  5.683197E+13  3.475956E-24  1.526215E+10  5.338685E-15  8.755636E+09  4.001268E-18  7.934272E-38  5.786050E-38  5.755452E-53  2.333193E-56  1.172604E-06  2.223795E-06  7.351285E-02  3.616685E-04  2.524346E+05  3.395853E+07  4.170730E-06  2.612474E-21  1.488549E-20  2.343064E-18  9.344593E-05  7.265803E-25  2.480620E+00  2.200799E-15  4.294196E-26  7.859488E-18  3.939123E-15  4.291037E-17  1.630065E-07  1.230366E-10  1.017115E-28  1.790731E-19  3.087033E-69  2.315481E-14  2.045835E-41  2.703283E-04  3.845297E-43  1.394666E-89  3.071627E-11  1.710394E-34  1.060816E-23  2.286737E-32  8.555751E-38  1.174683E-26  1.660296E-26  2.529674E-45  1.731555E-73  1.335114E-14  6.798316E-18  3.808067E+03  2.763257E-33  5.448696E-21  4.463174E-53  2.943466E-23  2.279307E-54  4.431628E-62  1.109189E-80  1.000000E-99  1.477923E-26  6.085284E-37  2.882028E-50  7.597396E-11  8.179342E-26  4.353804E-34  3.115557E-32  8.488752E-25  5.441434E-27  1.765041E-11  9.749528E-06  6.758742E-14  1.501723E-20  3.182898E+06  2.524771E-02  3.486779E-22  2.869946E-02  1.899270E-08  3.003401E+07  4.690048E-22  1.442728E-10  7.940820E+05  1.976084E-17  2.202078E-04  6.274848E-49  7.886403E-09  1.251743E-09  4.569919E+07  1.225724E-24  2.236886E+03  1.979599E-43  1.502461E-28  5.080814E+03  3.959984E+05  1.084132E-27  8.918792E+06  1.844098E-21  1.631625E-07  1.866101E-05  2.719195E-02  6.258697E-02  2.327033E+00  1.038439E+04
  1.874963E+03  3.420127E+00  7.334240E+02  5.683613E+13  3.684303E-24  1.526500E+10  5.658436E-15  8.264887E+09  4.493712E-18  8.911742E-38  6.886226E-38  7.258674E-53  3.118021E-56  1.316836E-06  2.224465E-06  7.353339E-02  3.833079E-04  2.675248E+05  3.205760E+07  4.683818E-06  2.769332E-21  1.577860E-20  2.483827E-18  8.821498E-05  6.474649E-25  2.628878E+00  2.332526E-15  4.822815E-26  8.826377E-18  3.940098E-15  4.051087E-17  1.630413E-07  1.161506E-10  9.063598E-29  1.690566E-19  3.060308E-69  2.337626E-14  2.188853E-41  2.704014E-04  3.811779E-43  1.465167E-89  3.285719E-11  1.812956E-34  1.124352E-23  2.592289E-32  1.078912E-37  1.046770E-26  1.479502E-26  2.127838E-45  1.620215E-73  1.272191E-14  6.800086E-18  3.808668E+03  2.584994E-33  5.450359E-21  4.175552E-53  2.647295E-23  1.917323E-54  3.727987E-62  8.807597E-81  1.000000E-99  1.408353E-26  5.473521E-37  2.424307E-50  7.239771E-11  9.158783E-26  5.158242E-34  3.494015E-32  1.007168E-24  6.465920E-27  1.867885E-11  1.031755E-05  7.152469E-14  1.681472E-20  3.178789E+06  2.380001E-02  3.192581E-22  2.652010E-02  1.656532E-08  2.619304E+07  4.053223E-22  1.270089E-10  6.536419E+05  1.826149E-17  1.920575E-04  5.423662E-49  6.492111E-09  1.040041E-09  3.682140E+07  9.786811E-25  1.701153E+03  1.491999E-43  1.471346E-28  3.899198E+03  2.868317E+05  7.781673E-28  6.097313E+06  1.402341E-21  1.252220E-07  1.351732E-05  2.086818E-02  6.755631E-02  2.471299E+00  8.626300E+03
  2.127921E+03  3.420199E+00  7.334245E+02  5.683727E+13  3.728415E-24  1.526564E+10  5.726111E-15  8.168188E+09  4.601519E-18  9.125825E-38  7.135467E-38  7.610966E-53  3.308226E-56  1.348404E-06  2.224626E-06  7.353817E-02  3.878858E-04  2.707159E+05  3.168293E+07  4.796112E-06  2.802528E-21  1.596763E-20  2.513609E-18  8.718475E-05  6.324183E-25  2.660235E+00  2.360403E-15  4.938557E-26  9.038025E-18  3.940362E-15  4.003845E-17  1.630505E-07  1.147946E-10  8.852964E-29  1.670845E-19  3.055300E-69  2.341982E-14  2.219096E-41  2.704186E-04  3.805443E-43  1.480204E-89  3.330939E-11  1.834676E-34  1.137802E-23  2.659306E-32  1.131240E-37  1.022442E-26  1.445118E-26  2.054066E-45  1.598604E-73  1.259613E-14  6.800559E-18  3.808822E+03  2.550352E-33  5.450794E-21  4.119690E-53  2.590396E-23  1.850872E-54  3.598825E-62  8.402935E-81  1.000000E-99  1.394453E-26  5.356021E-37  2.340281E-50  7.168246E-11  9.371233E-26  5.338601E-34  3.576510E-32  1.042776E-24  6.697186E-27  1.889466E-11  1.043670E-05  7.235088E-14  1.720454E-20  3.177691E+06  2.351297E-02  3.121744E-22  2.597754E-02  1.603622E-08  2.535577E+07  3.916815E-22  1.231739E-10  6.253274E+05  1.788824E-17  1.859216E-04  5.241359E-49  6.211019E-09  9.967983E-10  3.491341E+07  9.263532E-25  1.594093E+03  1.395699E-43  1.458438E-28  3.665407E+03  2.664697E+05  7.216674E-28  5.598021E+06  1.315941E-21  1.177153E-07  1.255792E-05  1.993657E-02  6.860547E-02  2.501780E+00  8.413773E+03
  2.633836E+03  3.420341E+00  7.334256E+02  5.683955E+13  3.804562E-24  1.526679E+10  5.842903E-15  8.006754E+09  4.790471E-18  9.501159E-38  7.579366E-38  8.248512E-53  3.657975E-56  1.403721E-06  2.224927E-06  7.354705E-02  3.957836E-04  2.762196E+05  3.105736E+07  4.992893E-06  2.859816E-21  1.629384E-20  2.564993E-18  8.546542E-05  6.076984E-25  2.714323E+00  2.408510E-15  5.141435E-26  9.408949E-18  3.940887E-15  3.925023E-17  1.630688E-07  1.125318E-10  8.506920E-29  1.637940E-19  3.047310E-69  2.349173E-14  2.271184E-41  2.704505E-04  3.795262E-43  1.506325E-89  3.408762E-11  1.872175E-34  1.161015E-23  2.776760E-32  1.225923E-37  9.824747E-27  1.388627E-26  1.934759E-45  1.562848E-73  1.238439E-14  6.801496E-18  3.809122E+03  2.492985E-33  5.451651E-21  4.027216E-53  2.496409E-23  1.743412E-54  3.389961E-62  7.758777E-81  1.000000E-99  1.371060E-26  5.161969E-37  2.204398E-50  7.047805E-11  9.741173E-26  5.657489E-34  3.720658E-32  1.105882E-24  7.108044E-27  1.926482E-11  1.064104E-05  7.376796E-14  1.788327E-20  3.175510E+06  2.303160E-02  2.990785E-22  2.495945E-02  1.510259E-08  2.387832E+07  3.678146E-22  1.163448E-10  5.772204E+05  1.718786E-17  1.750944E-04  4.922404E-49  5.733449E-09  9.228580E-10  3.158737E+07  8.357377E-25  1.413660E+03  1.234283E-43  1.429779E-28  3.272597E+03  2.331952E+05  6.297686E-28  4.801870E+06  1.171558E-21  1.051028E-07  1.099012E-05  1.840400E-02  7.040794E-02  2.554305E+00  8.084587E+03
  3.645666E+03  3.420626E+00  7.334277E+02  5.684412E+13  3.922466E-24  1.526875E+10  6.023646E-15  7.769846E+09  5.090035E-18  1.009659E-37  8.301139E-38  9.311632E-53  4.256035E-56  1.491387E-06  2.225477E-06  7.356295E-02  4.079980E-04  2.847264E+05  3.013903E+07  5.304740E-06  2.948468E-21  1.679866E-20  2.644471E-18  8.294406E-05  5.723299E-25  2.797939E+00  2.482948E-15  5.463139E-26  9.996901E-18  3.941931E-15  3.809493E-17  1.631048E-07  1.092141E-10  8.011824E-29  1.589709E-19  3.036904E-69  2.359322E-14  2.351309E-41  2.705082E-04  3.781763E-43  1.547381E-89  3.528269E-11  1.930258E-34  1.196948E-23  2.962632E-32  1.383752E-37  9.252894E-27  1.307800E-26  1.768230E-45  1.511308E-73  1.206855E-14  6.803346E-18  3.809702E+03  2.410138E-33  5.453326E-21  3.893778E-53  2.360573E-23  1.593437E-54  3.098491E-62  6.881791E-81  1.000000E-99  1.336190E-26  4.881617E-37  2.014753E-50  6.868037E-11  1.031945E-25  6.167950E-34  3.947692E-32  1.207411E-24  7.772541E-27  1.983005E-11  1.095295E-05  7.593183E-14  1.894395E-20  3.171183E+06  2.231812E-02  2.765411E-22  2.316953E-02  1.360362E-08  2.150612E+07  3.300005E-22  1.052249E-10  5.044406E+05  1.595657E-17  1.577110E-04  4.417115E-49  5.010984E-09  8.098440E-10  2.640400E+07  6.959218E-25  1.146615E+03  9.973782E-44  1.368150E-28  2.693906E+03  1.862551E+05  5.010763E-28  3.721367E+06  9.606359E-22  8.652212E-08  8.778448E-06  1.618099E-02  7.316061E-02  2.635319E+00  7.658488E+03
  5.669327E+03  3.421195E+00  7.334320E+02  5.685325E+13  4.078230E-24  1.527197E+10  6.262141E-15  7.479899E+09  5.498123E-18  1.090891E-37  9.318854E-38  1.086292E-52  5.158927E-56  1.610708E-06  2.226465E-06  7.359078E-02  4.240906E-04  2.959189E+05  2.901438E+07  5.729168E-06  3.065430E-21  1.746473E-20  2.749215E-18  7.986348E-05  5.305314E-25  2.908006E+00  2.581137E-15  5.901578E-26  1.079753E-17  3.944004E-15  3.668514E-17  1.631755E-07  1.051623E-10  7.426756E-29  1.530847E-19  3.028455E-69  2.370105E-14  2.455085E-41  2.706099E-04  3.769992E-43  1.603695E-89  3.682426E-11  2.007049E-34  1.244384E-23  3.213690E-32  1.613871E-37  8.577049E-27  1.212275E-26  1.577921E-45  1.450645E-73  1.166881E-14  6.806996E-18  3.810820E+03  2.312167E-33  5.456595E-21  3.736297E-53  2.196885E-23  1.422097E-54  2.765577E-62  5.913123E-81  1.000000E-99  1.292123E-26  4.544092E-37  1.798084E-50  6.640212E-11  1.108677E-25  6.866919E-34  4.253283E-32  1.347755E-24  8.700175E-27  2.055743E-11  1.135396E-05  7.871635E-14  2.035054E-20  3.163302E+06  2.142904E-02  2.421002E-22  2.036123E-02  1.150687E-08  1.818761E+07  2.780646E-22  8.937088E-11  4.105997E+05  1.402486E-17  1.333953E-04  3.723257E-49  4.079534E-09  6.619801E-10  1.961575E+07  5.151416E-25  8.198989E+02  7.107393E-44  1.249663E-28  1.989611E+03  1.323934E+05  3.548895E-28  2.545896E+06  7.068367E-22  6.390880E-08  6.240669E-06  1.342156E-02  7.664794E-02  2.741310E+00  7.230718E+03
  6.598414E+03  3.421457E+00  7.334339E+02  5.685745E+13  4.128831E-24  1.527328E+10  6.339504E-15  7.391221E+09  5.633436E-18  1.117873E-37  9.664833E-38  1.140340E-52  5.481194E-56  1.650229E-06  2.226893E-06  7.360262E-02  4.293010E-04  2.995366E+05  2.867015E+07  5.869741E-06  3.103364E-21  1.768077E-20  2.783142E-18  7.892336E-05  5.180815E-25  2.943604E+00  2.612974E-15  6.047033E-26  1.106286E-17  3.944953E-15  3.625560E-17  1.632077E-07  1.039266E-10  7.252504E-29  1.512910E-19  3.027672E-69  2.372644E-14  2.487858E-41  2.706534E-04  3.768402E-43  1.622871E-89  3.730853E-11  2.032018E-34  1.259781E-23  3.295802E-32  1.693973E-37  8.375734E-27  1.183820E-26  1.522624E-45  1.432980E-73  1.154172E-14  6.808660E-18  3.811324E+03  2.283449E-33  5.458077E-21  3.690264E-53  2.147054E-23  1.372331E-54  2.668913E-62  5.638782E-81  1.000000E-99  1.278138E-26  4.441461E-37  1.735149E-50  6.567671E-11  1.133383E-25  7.096964E-34  4.353287E-32  1.394435E-24  9.012096E-27  2.078676E-11  1.148023E-05  7.959420E-14  2.080308E-20  3.159979E+06  2.115149E-02  2.296447E-22  1.932766E-02  1.079252E-08  1.705690E+07  2.606078E-22  8.389434E-11  3.804731E+05  1.331397E-17  1.251109E-04  3.490080E-49  3.780528E-09  6.139732E-10  1.745941E+07  4.582207E-25  7.210601E+02  6.247123E-44  1.200770E-28  1.776033E+03  1.167668E+05  3.128021E-28  2.218540E+06  6.305213E-22  5.705135E-08  5.504401E-06  1.253838E-02  7.771359E-02  2.775311E+00  7.117013E+03
